image_path,label,contrast_mean,contrast_std,dissimilarity_mean,dissimilarity_std,homogeneity_mean,homogeneity_std,energy_mean,energy_std,correlation_mean,correlation_std,ASM_mean,ASM_std
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_011.png,Blended,14.402802813660067,8.008027114118946,2.537703014220987,0.8323427075982993,0.3612347522380986,0.09286888775341684,0.0888795630031356,0.014190907508666927,0.6644555045335757,0.1861225822577898,0.008100958575547887,0.0027103730091565005
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_012.png,Blended,16.413170076839325,8.000571582801916,2.8766265254124925,0.8018976493236891,0.3177584791114553,0.07194297386173114,0.06256568328629095,0.00855437100911813,0.8128166567877453,0.09127935613916265,0.003987641988442107,0.001094595476188417
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_013.png,Blended,25.030879166489115,15.293953031245213,3.5658993480580015,1.222471825432982,0.2750301915095958,0.08375227396402415,0.05006974869281081,0.00881218769592536,0.8119026409199755,0.11525696566240234,0.002584634386149449,0.0009582399040267456
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_014.png,Blended,3.2610670653728504,1.9751288268635974,1.2754288681415809,0.4378651105341628,0.5334569151675239,0.09995543786437008,0.12664847347729086,0.018571918223356264,0.9186662671514249,0.049404263915864256,0.016384751980623082,0.004794754641883417
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_015.png,Blended,4.316671625209376,2.6402471604206035,1.5191601466937648,0.5285986150932209,0.4759679353539618,0.10658680532952229,0.10117444436813285,0.01653529381089502,0.8939888446758842,0.06490001249317462,0.010509684134613033,0.0034554235444927217
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_016.png,Blended,2.2637656405654014,1.3876154874507862,1.0026471616386365,0.3523177302401779,0.610397469557444,0.09270612081791689,0.1760769413758758,0.02081023770021353,0.9564599743642846,0.02683891167178065,0.03143615527742299,0.007420679453580991
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_017.png,Blended,2.515603901195849,1.4232239848677781,0.9649389499291418,0.31347029067467375,0.6482831457109056,0.07305392485992529,0.2812320951353953,0.014512072646870275,0.9628362073163053,0.021206795665333365,0.0793020915867521,0.008165553253167016
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_018.png,Blended,6.339984049567515,3.363870005943294,1.6726258910152072,0.5014552229362179,0.4764099775732152,0.08521601256011391,0.0899002545206589,0.012311737349968516,0.9531864196546326,0.024956738899502503,0.008233634639453863,0.0022608851728391087
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_019.png,Blended,7.285354348089258,4.304353042176546,1.9153989273226832,0.6476614709269659,0.4190627939265225,0.10017435958542632,0.0754370544222779,0.012988054412996634,0.9267207908653,0.04324600698932295,0.005859438737344679,0.0020900373438013957
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_020.png,Blended,5.808112225052901,3.0467199086177543,1.5278604690512545,0.4575051711020321,0.5225167642894855,0.07875835156096939,0.11985129918502309,0.013220028505875484,0.9670859388809737,0.017264484271303546,0.01453910307003408,0.0032148676047316156
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_021.png,Blended,8.432160624304414,5.016593443619446,1.7209594406043598,0.5773029026180241,0.5324020918624888,0.07686858944271649,0.21138965236519125,0.013913230961074415,0.9597277544761865,0.024024667746382327,0.04487916312285261,0.005879670219112536
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_022.png,Blended,6.370551327536891,4.033078750389187,1.903858427415085,0.706525018288394,0.4055533398661935,0.1217960386001503,0.10011424664226581,0.01829021643983987,0.7854908276242324,0.13642893589880214,0.010357394398164622,0.003841914047716916
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_023.png,Blended,7.467723278367615,4.9180447653481325,2.0532184526134354,0.7845306669900383,0.3885862271506528,0.12118138843301665,0.09101981169638834,0.017570097547430986,0.8011246583051185,0.1311360282170133,0.008593314449072234,0.0033635782447820777
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_024.png,Blended,8.504598965312958,5.556055975702329,2.1674764367191295,0.8223597870901644,0.3800106229573739,0.11714225419955264,0.08036953401120796,0.01577936331339112,0.8384919399650467,0.1056599026454032,0.006708250303754707,0.002667396812922597
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_025.png,Blended,8.25195326740768,5.134482113186633,2.138805517843507,0.7647758331741445,0.380187583769032,0.1098308157527675,0.06991999384872662,0.012691953858678115,0.9137701827575011,0.05375318710209303,0.005049891232556783,0.0018401717421265929
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_026.png,Blended,7.458071247701343,4.597054325299897,2.020025672582688,0.6990338447762294,0.3957978333573149,0.10682214072585808,0.09557467025425354,0.017493726161565235,0.7967841292844758,0.12498718721811852,0.009440548049225126,0.0036702155841852216
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_027.png,Blended,11.97962197376764,8.14364702551003,2.6388617155363274,1.0257635358392825,0.3209082986947077,0.12120858037922827,0.0846507924757197,0.016854479074496182,0.6341710060466629,0.2485628622196501,0.007449830131639989,0.0033104318786927236
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_028.png,Blended,8.279634654494183,5.074742988884473,2.1275621050075646,0.732982125987151,0.3833387874296293,0.104566831363799,0.0852046380510118,0.015470780133313149,0.8402659676631795,0.09781537910156579,0.007499175383337244,0.0028489446400069445
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_029.png,Blended,15.858098921726556,11.105919130216876,3.0206456208174366,1.211704186417624,0.2937363927007409,0.12012739744937273,0.06726274513707135,0.01429744217512727,0.7526413447373886,0.17352965350990307,0.004728693736125724,0.0022426871801546067
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_030.png,Blended,3.0664339897552453,1.269503818015489,1.0948587132794991,0.2740951830599548,0.6026734551133115,0.06734017610133418,0.20554889753474412,0.021059222591669105,0.6811049864914884,0.13193142254729393,0.0426938401339142,0.008778469034913585
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_031.png,Blended,4.657816160556027,1.9450917786596698,1.3835389849323494,0.34252406230437193,0.5418187995908288,0.06949842199616305,0.1790963846322489,0.01915725930360943,0.6814610230016042,0.1327730120867215,0.032442515572368165,0.006967327753027454
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_032.png,Blended,4.238185757738268,1.7866896285853442,1.3092188850197541,0.33103627576681494,0.557154213340348,0.07096299219128206,0.18541544794884998,0.02026941126740377,0.6760237404153561,0.1363584029409442,0.03478973737119986,0.007632194499725943
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_033.png,Blended,4.376739840585096,1.8036584866725371,1.2997888108371036,0.31855580958613916,0.5681266838753208,0.06606240906928032,0.19227747270793374,0.019345495631373163,0.7190753064870942,0.1158389029270866,0.037344874712173674,0.00753601680841879
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_034.png,Blended,7.119922904950809,4.195653822816503,1.875156787669065,0.6183850428687542,0.43526404599917407,0.09326191690084522,0.0798008909721005,0.012585239727735936,0.9010208327605441,0.05837700320873134,0.006526570458945652,0.002047525266707719
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_035.png,Blended,5.097784755455208,3.574103611808738,1.4739706690612533,0.5633829698325948,0.529080002589518,0.09719541945413587,0.15246924565058953,0.019207446456829765,0.9153327000445559,0.059439425125844145,0.023615796868651787,0.005899619646054337
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_036.png,Blended,5.2404909482264985,3.004558205159514,1.560300532732323,0.509634738703747,0.4932536940227759,0.09289301110523578,0.09972796493964309,0.014553694554832554,0.9416646410503126,0.03355494472588774,0.01015747701619804,0.0029440957224474316
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_037.png,Blended,6.6937222986144675,4.710233937808147,1.5850739680866266,0.5993402221570161,0.5422911305201029,0.08509095986904625,0.21769719337460972,0.01498877037657933,0.970549686639753,0.020730443669807346,0.04761673124058404,0.006461426404874947
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_038.png,Blended,6.597089312643308,3.9567769156248507,1.8085738070622153,0.6072829288303774,0.44481246506061617,0.09566018465690858,0.08769694277322643,0.013877996782028484,0.8978256849644017,0.061490508368841734,0.007883352566452543,0.0024864137348266546
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_039.png,Blended,5.9258521972946445,3.879677833901553,1.6563314725443619,0.6051937741395143,0.4828234098647073,0.10094265761527116,0.11319101106211,0.01773779929069568,0.8838582488628366,0.0761990738323157,0.013126834508939719,0.004088270384056214
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_040.png,Blended,6.021967021234041,3.5398220562357396,1.6917905221996001,0.5585609839638994,0.4711956238633664,0.09273902700541398,0.09058991908575843,0.013769358876583164,0.9441995019242652,0.03294828794509665,0.008396128683836398,0.002539575340115805
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_041.png,Blended,5.799419253707145,3.9253106898489527,1.4984796978141957,0.5659262413410382,0.5442215289887385,0.09220919077959103,0.2013597773088952,0.020413149231484278,0.957782763344571,0.028745780575678163,0.040962456579434724,0.008142522805937568
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_042.png,Blended,14.6522918621236,9.75285584961481,2.750146452858901,0.9900551505198114,0.33322488701376146,0.09221466108483274,0.06564582347864946,0.011188903700851755,0.8039130678805497,0.1305715690798432,0.004434565706216939,0.0015397528111143067
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_043.png,Blended,9.15098751254782,5.10980001044477,2.1223953308734633,0.6711183762855464,0.4059824826623921,0.08869956231103322,0.08172001667744806,0.01242942821171665,0.8309115266995878,0.0945826752541751,0.006832651811432606,0.0020764177658901266
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_044.png,Blended,9.836122922158546,6.291800582844666,2.2370620600337734,0.7852012662960717,0.38681468350059106,0.09586223446034532,0.07996529900324972,0.013160434442312099,0.8473805978108886,0.09791925647454854,0.006567646079389525,0.0021898733997846396
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_045.png,Blended,9.965674468254822,5.705277908341963,2.143633228305245,0.6949319094539602,0.4224356457997378,0.08691781282214377,0.09905392174348893,0.01432975816353354,0.8897052215457192,0.06327173920356328,0.010017021381790586,0.0028589772784360697
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_046.png,Blended,31.342443151562875,14.211826936949562,3.885315021106678,1.0082657179534447,0.2667416178038946,0.06197734274150935,0.060563057072760405,0.007679512647460035,0.6510995197307702,0.1580024239129812,0.003726858796500933,0.0009635622509294369
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_047.png,Blended,36.95737205821819,20.409640340558223,4.244977184192008,1.308593547859184,0.25232990816538275,0.06986242093978243,0.05451579652544953,0.008402207228232685,0.677908646593703,0.17749737009831149,0.00304256915711038,0.0009780059837199604
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_048.png,Blended,34.203011690052115,15.570962835451848,3.9308611352164298,1.0335631375775143,0.27629771376951806,0.06363159517553543,0.06074212027876378,0.00812847552419278,0.6784710781537052,0.14611837835857133,0.0037556772903072078,0.0010175544126947056
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_049.png,Blended,45.4879798896092,25.06215006418383,4.748953580057599,1.4650121715227646,0.2307677633319282,0.06639584990550985,0.04716325217196745,0.007424200318026969,0.6920108529480241,0.1692368322187254,0.002279491105798784,0.0007511017745830034
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_050.png,Blended,19.584976618372398,12.56982059989785,3.3676591663258164,1.2199590603876582,0.26453562114623885,0.0913324449942194,0.06019174150993541,0.009641956716660903,0.7380947757315526,0.16814710403375238,0.0037160130753248442,0.001195259563882029
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_051.png,Blended,20.13894081299181,13.553938814033376,3.432603682478886,1.3212526210044988,0.2602223688573177,0.09951452654561987,0.06382864783961906,0.010334881925623396,0.6628725879491869,0.22702940770249608,0.004180906069450684,0.001374086165915024
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_052.png,Blended,18.090826483638015,11.216433483319811,3.251863162534279,1.1332597115137724,0.27040619415049244,0.08881915040935459,0.056771381543899935,0.009003644604616404,0.8062669182721199,0.12015241229966368,0.0033040553785693007,0.0010504040097993226
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_053.png,Blended,27.36285654814432,19.334155053073818,3.945543853079354,1.6416731653925034,0.23904308725626486,0.10499337492528506,0.053371152193325805,0.009825712167760231,0.746258807494566,0.17971977131407355,0.002945024506046817,0.0011027330279801048
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_054.png,Blended,26.747235671509454,18.722345157980932,3.8735385888880374,1.5660283129231565,0.24276025490074624,0.1006443581115203,0.05755600912603625,0.009956177667627849,0.6431252002747915,0.24991165622943073,0.0034118196602657383,0.0012367093991486043
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_055.png,Blended,12.925189197859401,7.219076489785771,2.7650665819905775,0.857240582920441,0.30240354554089394,0.08176411520507125,0.07155214283900631,0.010075740280913644,0.7456153380197218,0.1425688964015031,0.005221229687061987,0.0014935584016518202
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_056.png,Blended,24.253446966138085,16.824462476589847,3.7286398541199266,1.471158228068773,0.2466492998632822,0.09658197408988027,0.05552124940195405,0.009308090722115773,0.7223842019042412,0.19309279010315716,0.003169249688045121,0.0011060306539425059
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_057.png,Blended,18.31812153657642,10.865833545256333,3.2373194656061375,1.065890952655235,0.2758580016076894,0.08153444292102606,0.0563367993771526,0.008699037864927164,0.8107489633837138,0.11230849529466011,0.003249508223836977,0.0010136567753126387
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_058.png,Blended,13.161241289688595,5.647248112424476,2.530280412792717,0.6690923434759372,0.3704640462361141,0.08115156196763314,0.12644566043816563,0.015200636656431652,0.30187020503744233,0.2989865483960328,0.016219564398404735,0.004085877220330841
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_059.png,Blended,14.985369618094381,5.954278045671236,2.7047127440052985,0.653115297382542,0.36418866463567734,0.06874908428503981,0.12428061513088363,0.015785185097758263,0.3996880885615839,0.2378929277732482,0.015694843365881308,0.004013951502428647
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_060.png,Blended,14.778229513790327,6.337804503520162,2.654024342924817,0.7126230129708074,0.3737636643548412,0.0822831225647277,0.12448445063508988,0.018275436677960357,0.3919698113720311,0.2600189035500267,0.015830370035690263,0.004727551539645688
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_061.png,Blended,13.976567036224926,5.9058854282708655,2.3934053811633333,0.6260195518093261,0.44332856869193243,0.07110034838138261,0.17555823685087923,0.022617509105226977,0.5447511504885518,0.19222996121516034,0.03133224624431444,0.007915667424070112
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_062.png,Blended,10.584785779611918,4.634050903537854,2.138644327122783,0.5713857638225569,0.4478412767128313,0.07635816272653526,0.16324138012010692,0.02254504095295277,0.5223392476506342,0.20881350631766044,0.02715602705508757,0.007359452045939626
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_063.png,Blended,14.561103128743321,6.750713659881508,2.7399602014943922,0.7626405056456685,0.34205912049580633,0.0826267778374654,0.11490566726568878,0.014653333882657438,0.3392298683318949,0.30579079927706215,0.013418032563649812,0.0035938878489635085
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_064.png,Blended,14.152949608303622,5.905508187752009,2.577038696418199,0.6504109120648655,0.3788274162184675,0.07226868676553043,0.12673473104992858,0.01633222620240096,0.4693919236396555,0.22105243674010264,0.01632843366702412,0.004248981329777959
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_065.png,Blended,17.13341084991546,8.077328665770283,2.910864413832686,0.8349580083918272,0.34654106757274455,0.08360220741841715,0.10727070723123354,0.017134644170345402,0.443281195734178,0.2620740869850874,0.01180060066073337,0.003846649342292143
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_066.png,Blended,3.8918721526820765,1.9555195105621976,1.3159697870094222,0.3884690612797824,0.5430758988758742,0.08462552458931731,0.19219359725451493,0.02332101636268182,0.5582502294424795,0.2219748445698845,0.03748224862981917,0.009142327977766523
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_067.png,Blended,4.817338373723014,2.3565514527072287,1.4593199454274222,0.4159441711758213,0.5216478267789451,0.08031489280917357,0.1826782152302446,0.02182117220189763,0.5905610663454952,0.20022264111345234,0.03384749387597245,0.008083841291180489
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_068.png,Blended,5.7625256795013895,2.979879960124862,1.63621333771865,0.49162757409998814,0.48355091825245067,0.08808236811081518,0.1646564391609913,0.02116757822562209,0.5240128781013188,0.24592052553438226,0.02755980932511506,0.007155526767130772
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_069.png,Blended,6.6582816575181285,3.1520977946878603,1.7029528868240436,0.468536504938236,0.48794350878043197,0.07668961764250315,0.16600854224781328,0.020335655754741038,0.5729230954811289,0.20190965950654952,0.02797237499421935,0.006829939828674884
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_070.png,Blended,3.5827344323871677,1.739141108265665,1.2167205326700827,0.34465625664623195,0.5755018598525952,0.07573466322782264,0.2153614291321003,0.02373997094327858,0.6199132956341419,0.18447415489491864,0.04694413137820838,0.010314963985657493
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_071.png,Blended,4.041313249067044,2.009855236315938,1.3663908830032472,0.389362296685147,0.528488121200502,0.08109767964743071,0.17895891956585164,0.02118746168511916,0.6254109324470186,0.18620246228638,0.03247520342483535,0.007720451915506801
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_072.png,Blended,5.594036420452565,2.8523702411406617,1.585082853172816,0.46451486799118685,0.5001244320240579,0.08197622428446373,0.16972380662437211,0.021169997925254584,0.61626481504762,0.1954485749873168,0.029254339347222536,0.007278837054701023
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_073.png,Blended,5.158001266517014,2.6453085610056903,1.5688239252761422,0.46208599464451705,0.49127721773850186,0.08465424501038532,0.16005738847997514,0.020447905531859267,0.6452599123698133,0.18193006889598534,0.02603648444766951,0.006662277976826048
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_074.png,Blended,18.99660502713236,11.80679908020611,3.139566981578119,1.057053369204897,0.30039830168074416,0.08065377416856308,0.0644474738932825,0.01001646146383383,0.757824925971884,0.15043716901049844,0.004253806391481796,0.0013303401521117275
C:\Users\Fakhri\Downloads\klasifikasi_jenis_kain_glcm_knn\klasifikasi_jenis_kain_glcm_knn\dataset\Blended\blended_075.png,Blended,17.391937018265082,10.939411967678977,3.04447213539639,1.0420065160832421,0.3023500151750366,0.08367079864122634,0.06496296854740403,0.01029620561468607,0.7625484904430987,0.1491888390911275,0.0043261991325509,0.0013787528842887716
