image_path,label,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,hist_h_0,hist_h_1,hist_h_2,hist_h_3,hist_h_4,hist_h_5,hist_h_6,hist_h_7,hist_s_0,hist_s_1,hist_s_2,hist_s_3,hist_v_0,hist_v_1,hist_v_2,hist_v_3
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Wool\wool_022.png,Wool,5.880192759496427,2.9780109948493942,1.6977902455908136,0.4873611652879932,0.4615018999653049,0.08305757651270407,0.11190438694053491,0.014991055126931324,0.7799465321332316,0.11138806283164528,0.012747323550355662,0.003439933303937083,38.54560852050781,41.922027587890625,50.53007507324219,13.460738941853153,14.689052839783576,17.34419900268334,111.74723815917969,60.80641174316406,50.53863525390625,8.969672072679495,15.43504898235206,17.331510574153636,0.0006357828776041343,0.0001576741536458253,0.0001780192057291576,0.0012715657552082686,0.18355814615884483,0.14456685384113846,0.0027516682942706934,0.00021362304687498913,0.1861673990885322,0.1471557617187425,1.017252604166615e-05,0.0,0.25833129882811184,0.07487996419270453,0.00012207031249999378,0.0
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Wool\wool_100.png,Wool,53.68103119512989,27.373792729959312,5.095387691764189,1.5182591687508595,0.21745299828507214,0.06347274746246931,0.049873505046992665,0.0070237386047807245,0.6267576590530083,0.19010716569593833,0.0025366994096606903,0.0007247080423024906,83.4981689453125,83.83113098144531,79.25993347167969,33.291985362423915,34.31007143226846,33.626448710465525,47.82147216796875,20.798553466796875,84.92585754394531,40.04431505642226,13.81232904683849,34.146514424674166,0.0615132649739552,0.17296346028644952,0.032984415690102485,0.008427937825520404,0.015406290690103382,0.021779378255207225,0.011693318684895237,0.008565266927082897,0.3311716715494623,0.002161661783854057,0.0,0.0,0.09224955240884947,0.20174153645832307,0.03674825032551896,0.0025939941406248677
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Nylon\nylon_019.png,Nylon,20.788992027463472,9.138567420428481,3.4067509959044195,0.8556704918653513,0.2775785540270588,0.06261509780636096,0.07221011712111174,0.008285620402707044,0.6507685835443573,0.15327574649210313,0.00528295252010243,0.0012327430842479174,57.59910583496094,62.80931091308594,69.39031982421875,20.829285526700282,21.949896879007742,23.50549694259746,106.77169799804688,45.03083801269531,69.39239501953125,4.979057927393665,12.161089596095508,23.504320492461858,1.017252604166615e-05,0.0,0.0,0.0005544026692708051,0.29791768391925566,0.03480529785156073,4.577636718749767e-05,0.0,0.30463663736977614,0.028696695963540204,0.0,0.0,0.1570281982421795,0.17139689127603294,0.004908243815103917,0.0
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Wool\wool_167.png,Wool,35.76039249836693,19.61051850866973,4.273322131374848,1.348605134000995,0.2481963917282672,0.07245516946160645,0.05253275575147498,0.008220104926626842,0.6776274033388119,0.17674191587658009,0.002827260551848881,0.0009128722075577439,97.11260986328125,99.17829895019531,103.08285522460938,28.489239435221094,30.073335042917698,31.725571276242395,107.06217956542969,15.091842651367188,103.19314575195312,26.785643492389045,7.303244132837174,31.61802799400106,0.013305664062499322,0.0019429524739582344,0.0025075276692707055,0.005991617838541362,0.1813405354817616,0.10428365071614053,0.0183461507161449,0.005615234374999714,0.3333079020182122,2.543131510416537e-05,0.0,0.0,0.029586791992185994,0.2328898111979048,0.06910196940103815,0.0017547607421874107
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Cotton\cotton_110.png,Cotton,1.3046313861510592,0.7393663815356583,0.6564744131763912,0.2269311975392515,0.730313080740039,0.0705317287103898,0.37730170375822225,0.027781479952457576,0.8882755994520072,0.06378011463566184,0.14312838628720612,0.020987673809562426,241.98556518554688,248.36456298828125,247.23841857910156,11.38393602405601,9.336025644428942,6.987498110749126,76.38882446289062,7.7603912353515625,249.52267456054688,16.075902182037826,4.915994167067923,7.726428510911486,0.0,0.0,0.14116414388020115,0.10019429524739074,0.09196980794270365,5.086263020833075e-06,0.0,0.0,0.3333333333333164,0.0,0.0,0.0,0.0,0.0,0.00013224283854165994,0.3332010904947747
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Denim\denim_131.png,Denim,65.02372505116476,45.93334638589366,5.781087775546676,2.220052144801004,0.18968833631344484,0.07019058526231642,0.0339741849094336,0.005937131322312938,0.7855811824524012,0.15126359727112512,0.0011894947685987753,0.0004329446177992827,107.15901184082031,113.29898071289062,122.01921081542969,48.41604803725119,49.37723426451313,50.11476800434995,107.59230041503906,35.31187438964844,122.02153015136719,4.287887751073423,14.804788814450133,50.113162747112305,2.03450520833323e-05,0.0,3.0517578124998445e-05,0.0004933675130208082,0.29995727539060973,0.0327707926432275,5.086263020833074e-05,1.017252604166615e-05,0.31414286295571314,0.01919047037760319,0.0,0.0,0.04346211751301862,0.14474995930988846,0.10720825195311955,0.037913004557289735
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Wool\wool_187.png,Wool,13.634177863711296,7.143057568008407,2.753232737276695,0.8305576394080512,0.3202840526406723,0.08331032160013514,0.08312000129185648,0.011122519748901894,0.6358991135853782,0.1903396334237214,0.007032645060322935,0.001911950442500472,92.95301818847656,47.347320556640625,52.463836669921875,18.70825200219758,16.785725900787906,17.953210966562605,168.82952880859375,128.6329803466797,92.95301818847656,35.68918361041729,23.04611130763584,18.70825200219758,0.014317830403645104,0.0,0.0,0.0,0.0,0.0,0.0,0.31901550292967124,0.000411987304687479,0.16409301757811665,0.16882832845051224,0.0,0.010945638020832775,0.30724080403644266,0.015146891276040896,0.0
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Silk\silk_079.png,Silk,117.15523203081877,58.81225839425104,7.769576394688808,2.295464200802201,0.16562828405308488,0.05078803004862184,0.03718787874560386,0.006177023531268448,0.5707987879555662,0.21538373680272707,0.0014210939453035791,0.00047439379100265615,132.2401123046875,127.45246887207031,114.35847473144531,44.15797045687449,47.30834522471906,50.6713033558323,29.26153564453125,42.974029541015625,132.8081512451172,22.511271481983105,24.882283218415854,45.050717215890856,0.16815694173176227,0.13227844238280576,0.00620524088541635,0.004480997721353939,0.017807006835936594,0.003484090169270656,0.0006408691406249674,0.0002797444661458191,0.24931844075519563,0.08401489257812073,0.0,0.0,0.00037129720052081445,0.1786346435546784,0.10883585611978612,0.04549153645833102
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Denim\denim_125.png,Denim,56.45341513766228,40.50940583085862,5.413713138298697,2.1048842563213563,0.19969946304614303,0.0742814120829673,0.03629918315522546,0.006449250760901135,0.7863022469105658,0.15295976020786908,0.0013592235331135883,0.0005049941359850573,97.039306640625,105.15948486328125,112.01539611816406,44.577163958026055,46.33507125808232,46.86172329321064,103.42897033691406,38.491424560546875,112.02516174316406,4.891120053004158,15.745758541813405,46.856236073292386,1.5258789062499222e-05,5.086263020833075e-06,7.120768229166304e-05,0.001917521158854069,0.323623657226546,0.007675170898437109,2.543131510416537e-05,0.0,0.304153442382797,0.029179890950519347,0.0,0.0,0.058832804361976174,0.15338643391926302,0.10131327311197401,0.019800821940103158
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Wool\wool_013.png,Wool,4.564251631385431,2.5832931018106358,1.4860566120482746,0.4697665433185662,0.4979284589246633,0.08998626848570172,0.12100643193648432,0.0171780965498612,0.8274251291471534,0.09755804222386319,0.014937643571075356,0.004247110962354274,33.45556640625,39.62420654296875,47.80223083496094,13.221477750158412,14.621952598183045,17.54866442424967,106.55282592773438,77.4210205078125,47.812469482421875,5.539984051289904,15.918137557649981,17.53236894211262,3.0517578124998445e-05,2.543131510416537e-05,5.086263020833074e-05,0.0022989908854165494,0.30179341634113044,0.029057820638019354,7.120768229166304e-05,5.086263020833075e-06,0.05781046549478872,0.2753041585286318,0.0002187093098958222,0.0,0.272343953450507,0.0609283447265594,6.103515624999689e-05,0.0
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Silk\silk_156.png,Silk,24.788646616434832,9.48306438061078,3.4906805720285097,0.7848968314878916,0.2940937802704127,0.057801880880859136,0.051700094206156864,0.006062305240540106,0.905386790100365,0.03623055532439898,0.0027096512857549744,0.0006486152305833183,175.9838104248047,170.96270751953125,130.1488037109375,42.38022382338303,46.76473274959232,51.051134820759785,27.359603881835938,73.49212646484375,176.49185180664062,3.3162986200621827,28.383883375387256,43.11957295182258,0.0033823649088539944,0.3298645019531082,8.646647135416227e-05,0.0,0.0,0.0,0.0,0.0,0.1270090738932227,0.20631917317707282,5.086263020833075e-06,0.0,0.0,0.050598144531247426,0.15399169921874215,0.12874348958332676
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Denim\denim_140.png,Denim,59.00151067254342,41.9827342215314,5.604702047266212,2.1610839314555097,0.1901289627523692,0.07536611584808703,0.03276948838603574,0.00626054424968873,0.8073589036859278,0.13691913620597726,0.001113033783384842,0.00044970438082711945,135.70677185058594,142.384521484375,156.41744995117188,49.57491144734954,49.54256913907402,48.999644594138154,110.32928466796875,37.542694091796875,156.41860961914062,3.068413546986673,16.068639648201128,49.00178179929458,0.0,0.0,3.0517578124998445e-05,0.00014241536458332608,0.2596435546874868,0.0735066731770796,1.017252604166615e-05,0.0,0.3091990152994634,0.024134318033852936,0.0,0.0,0.0038706461588539696,0.10315958658853641,0.13467407226561814,0.09162902832030784
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Wool\wool_185.png,Wool,10.77137919025445,5.686169926156443,2.4177512908451506,0.738773078719914,0.35646185674230274,0.08785395238449069,0.09556651999131367,0.012810737415127591,0.6320636436488891,0.19393004114571233,0.009297074736369506,0.002514554568524032,86.381591796875,41.42579650878906,44.725738525390625,16.830410360293364,14.789571742219382,15.54055914827697,153.64186096191406,136.38438415527344,86.381591796875,60.16975207626704,22.55656071017769,16.830410360293364,0.044647216796872724,0.0,0.0,0.0,0.0,0.0,0.0,0.28868611653644366,9.155273437499534e-05,0.12831115722655598,0.20489501953123956,3.560384114583152e-05,0.021153767903644757,0.3082885742187343,0.003890991210937302,0.0
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Cotton\cotton_157.png,Cotton,13.403332949406156,7.04418554095177,2.6877424597112802,0.7852942429018831,0.33307836377138067,0.07807089895104538,0.07775433879500525,0.010555868244741985,0.6927938665559473,0.1611625209628732,0.006157163555848811,0.0017087547370185487,41.53089904785156,48.11137390136719,53.02049255371094,17.27841872106905,18.93966575074666,20.81694665221679,101.4681396484375,56.97944641113281,53.09913635253906,8.29914733513413,14.676253441331653,20.717571209537546,0.00030517578124998444,0.0001983642578124899,0.0013275146484374323,0.014104207356770116,0.3082580566406093,0.009038289388020372,9.155273437499534e-05,1.017252604166615e-05,0.22577921549478017,0.10754394531249452,1.017252604166615e-05,0.0,0.2302296956380091,0.10298665364582808,0.00011698404947916071,0.0
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Silk\silk_045.png,Silk,84.13036657529112,33.1041914192761,6.753751072476651,1.6475252692896738,0.16674329755162864,0.05051079674755078,0.042217524776522825,0.004905320473680561,0.29988718357408145,0.2749755004342154,0.0018063815672058276,0.0004646607517553893,76.78775024414062,109.10931396484375,122.39149475097656,29.409493338529064,31.562339223226065,33.61280718981181,98.54945373535156,98.87248229980469,122.39216613769531,1.9173668879841184,22.675455671194488,33.61207801678351,5.086263020833075e-06,0.0,0.0,0.00015258789062499222,0.3331756591796705,0.0,0.0,0.0,0.023422241210936307,0.27757263183592334,0.032338460286456684,0.0,0.0025533040364582034,0.19200134277342773,0.12884521484374345,0.009933471679686993
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Silk\silk_125.png,Silk,21.700378379860734,14.379472462722074,3.225183138570056,1.1848370060968594,0.31770166850096143,0.08812556626244529,0.0530881359962852,0.008792228003141975,0.9300187013359675,0.04647430675802483,0.002895653456819308,0.0009521159048462007,180.82623291015625,184.77320861816406,201.14759826660156,48.97836528939579,50.996396734059964,47.22310995993107,110.91236877441406,28.376998901367188,201.34158325195312,12.921292670960927,12.812422879990866,47.42958476334676,1.017252604166615e-05,0.0,0.009114583333332869,0.013936360677082624,0.11415608723957751,0.1960296630859275,8.646647135416227e-05,0.0,0.33197021484373307,0.0013631184895832639,0.0,0.0,0.0,0.03454081217447741,0.08596801757812063,0.21282450358071833
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Denim\denim_163.png,Denim,37.70978701184144,24.025233156199924,4.415893970251159,1.5153239709002537,0.2324424691954211,0.06781580821577307,0.041907801984891614,0.006407932106539962,0.8334616102278495,0.10596924127494477,0.0017973254610869113,0.0005499616445667636,96.15762329101562,104.49455261230469,119.50238037109375,41.61039441013114,42.75177463264058,43.869313037831894,109.33865356445312,54.615325927734375,119.50241088867188,2.4361973269066164,17.20963346109957,43.869287992868095,5.086263020833075e-06,0.0,0.0,1.017252604166615e-05,0.3037668863932137,0.02954610188801933,5.086263020833075e-06,0.0,0.2352142333984255,0.09810892740884918,1.017252604166615e-05,0.0,0.026412963867186154,0.17487080891926193,0.10768127441405702,0.024368286132811258
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Denim\denim_124.png,Denim,42.1739593024836,29.236686291335033,4.793531743365105,1.775315665494874,0.21032381686750132,0.07334956476097029,0.04025109307123671,0.006905663310027158,0.7814119477542075,0.15130460646654115,0.0016678386791808154,0.0005970421194600419,99.30349731445312,107.34907531738281,120.12521362304688,38.51455124928733,39.445221826753155,40.42007481151494,108.39573669433594,47.87644958496094,120.12554931640625,3.278257491514376,17.21059643661193,40.41989332228773,5.086263020833074e-05,0.0,1.017252604166615e-05,7.629394531249611e-05,0.3093922932942551,0.023722330729165457,7.629394531249611e-05,5.086263020833075e-06,0.27089436848956955,0.06243896484374682,0.0,0.0,0.021845499674478054,0.17702229817707432,0.11582438151041077,0.018641153971353217
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Cotton\cotton_063.png,Cotton,6.283868457157002,4.917100632029116,1.617311677925074,0.678686391054635,0.5115711850038507,0.10570222669762996,0.1447052268214476,0.020259146024594474,0.9538916074237177,0.03600423805836414,0.02135003566709244,0.005934597942903541,215.81063842773438,223.7991943359375,226.78195190429688,34.72019811768648,33.11840786904759,28.664686942943625,90.10481262207031,14.461334228515625,227.78240966796875,15.147560654503204,12.667963342276462,29.416094188686362,1.017252604166615e-05,1.017252604166615e-05,0.04611714680989348,0.06792195638020487,0.2190348307291555,0.0002390543619791545,0.0,0.0,0.33267211914060807,0.0006612141927082997,0.0,0.0,0.0,0.0033976236979164935,0.03559875488281069,0.2943369547525892
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Silk\silk_061.png,Silk,24.269667915884025,10.685206853032803,3.40641023862238,0.8787050320851829,0.32253474059612414,0.06493268161541373,0.08668531392325367,0.01141853279182684,0.6488809644276882,0.15504273955595788,0.007644726541091063,0.0020293174466192703,62.91130065917969,47.96598815917969,84.95826721191406,24.90712956181542,22.164889030174688,32.9448643621816,134.2730712890625,115.51750183105469,85.27493286132812,10.733156087126517,16.66804332533625,32.627536311957506,0.0,0.0,0.0,0.0,0.0,0.17576599121092856,0.15320841471353386,0.004358927408853945,0.0013326009114582654,0.2523600260416538,0.07964070638020428,0.0,0.10193379720051564,0.1909230550130111,0.03896586100260218,0.001510620117187423
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Denim\denim_094.png,Denim,9.716159012604868,5.627528477456657,2.0329382405570757,0.6878614446726073,0.4377437042801023,0.09494223149702086,0.13194392377814992,0.01958886835798016,0.6657032281742211,0.19357574941096203,0.017792922785520516,0.005303462526112785,27.954727172851562,32.315216064453125,38.0958251953125,13.971159889117857,15.38036334344498,17.860691652382183,105.80793762207031,68.36029052734375,38.1357421875,10.122983009790572,18.503950705524183,17.815475884525974,0.0009918212890624495,8.13802083333292e-05,0.000615437825520802,0.009104410807291203,0.26866658528644466,0.053395589192705616,0.0004323323567708113,4.577636718749767e-05,0.12066650390624385,0.21255493164061418,0.00011189778645832764,0.0,0.30555725097654696,0.026936848958331962,0.0008138020833332918,2.543131510416537e-05
C:\Users\Fakhri\OneDrive\Documents\SM 6\Prak PC\klasifikasi_jenis_kain_glcm_knn\dataset\Cotton\cotton_001.png,Cotton,30.484750946989223,16.745671586025875,4.095961021924193,1.2435714428864544,0.23541326345148503,0.06537701518102079,0.05572482600151884,0.007170478886022897,0.651533842398226,0.19132581749429098,0.0031566720003544497,0.0008251780459306119,67.53814697265625,73.38774108886719,75.15872192382812,26.545306542710136,26.85568667843144,24.576605468496954,89.60511779785156,34.719696044921875,76.46708679199219,21.808265898021997,19.344488645901688,25.67370413394155,0.0026346842447915325,0.016962687174478304,0.030451456705727617,0.05932617187499698,0.21500142415363488,0.00857035319010373,0.0002695719401041529,0.00011698404947916071,0.3071645100911302,0.026168823242186168,0.0,0.0,0.11469523111978583,0.2048848470051979,0.013753255208332633,0.0
